,teamID,ACC,AGI,ARM,END,G,HND,INT,KAc,KDi,KR,KR Avg,KR Lg,KR TD,KR Yds,L,Name,OVR,PA,PBl,PF,PR,PR Avg,PR Lg,PR TD,PR Yds,Player,Pos,RBl,S,SPE,STR,T,TCK,Team,W,WPct
679,5,1,80,1,83,16,90,80,1,1,21,21.7,43,0,455,7,"Trunks, F.",93,278,10,375,0,0.0,0,0,0,"Trunks, F.",WR,10,24,100,65,0,20,OCO,9,0.562
680,5,1,80,1,65,16,72,75,1,1,1,-2.0,0,0,-2,7,"Bob, B.",88,278,1,375,0,0.0,0,0,0,"Bob (R), B.",FS,1,24,95,70,0,70,OCO,9,0.562
681,6,1,95,1,80,16,90,73,1,1,39,26.5,105,1,1032,7,"Thomas-Fox, D.",94,308,10,342,35,8.8,20,0,309,"Thomas-Fox, D.",WR,10,24,95,70,0,20,SJS,9,0.562
682,6,1,80,1,80,16,85,85,1,1,31,23.0,74,0,713,7,"PickSix, H.",96,308,1,342,0,0.0,0,0,0,"PickSix, H.",CB,1,24,95,65,0,70,SJS,9,0.562
683,7,1,90,1,82,16,88,54,1,1,48,25.2,46,0,1208,13,"Panda, F.",92,440,10,290,37,6.0,21,0,221,"Panda, F.",WR,10,24,100,65,0,20,PHI,3,0.188
684,7,15,95,15,90,16,70,75,1,1,35,29.3,61,0,1024,13,"Torenson, S.",96,440,39,290,0,0.0,0,0,0,"Torenson, S.",RB,20,24,100,70,0,20,PHI,3,0.188
685,8,15,84,15,97,16,75,75,1,1,1,2.0,2,0,2,7,"Gump, F.",94,305,40,336,0,0.0,0,0,0,"Gump, F.",RB,40,24,100,70,0,20,NO,9,0.562
686,8,1,100,1,100,16,70,80,1,1,35,27.2,47,0,953,7,"Rector, D.",100,305,1,336,32,9.6,77,1,306,"Rector, D.",CB,1,24,100,65,0,70,NO,9,0.562
687,8,25,95,25,100,16,75,80,1,19,37,27.2,48,0,1006,7,"Blaylock, M.",98,305,18,336,0,0.0,0,0,0,"Blaylock, M.",FS,25,24,100,70,0,75,NO,9,0.562
688,9,1,90,1,100,16,90,80,1,1,49,26.6,45,0,1303,9,"O'Leary, S.",98,403,35,301,0,0.0,0,0,0,"O'Leary, S.",WR,35,24,100,65,0,20,CHI,7,0.43799999999999994
689,9,1,90,1,93,16,70,80,1,1,37,24.6,46,0,912,9,"Firestorm-Fjord, O.",97,403,1,301,29,11.8,67,1,341,"Firestorm-Fjord, O.",CB,1,24,100,65,0,70,CHI,7,0.43799999999999994
690,10,15,95,15,90,16,75,75,1,1,37,26.2,48,0,968,9,"Mendonca, M.",96,363,25,393,0,0.0,0,0,0,"Mendonca, M.",RB,20,24,100,70,0,20,AUS,7,0.43799999999999994
691,10,1,95,1,98,16,85,85,1,1,40,28.1,103,2,1124,9,"Lavelle Jr., D.",100,363,1,393,22,11.9,83,1,262,"Lavelle Jr., D.",CB,1,24,95,65,0,70,AUS,7,0.43799999999999994
692,11,15,95,15,93,16,75,75,1,1,40,20.5,46,0,819,4,"Chan, R.",72,294,40,431,37,13.8,95,0,511,"Chan, R.",FB,40,24,100,70,0,20,SAR,12,0.75
693,11,1,93,1,90,16,70,80,1,1,24,30.0,47,0,719,4,"Adams, X.",96,294,1,431,0,0.0,0,0,0,"Adams, X.",CB,1,24,100,65,0,60,SAR,12,0.75
694,12,1,89,1,85,16,75,80,1,1,42,27.5,79,0,1153,8,"Dawkins, S.",92,391,1,335,2,4.5,14,0,9,"Dawkins, S.",FS,1,24,100,70,0,50,HON,8,0.5
695,12,15,90,15,91,16,71,35,1,1,39,21.7,44,0,846,8,"Kane-Maika'i, K.",90,391,25,335,17,8.6,88,1,146,"Kane-Maika'i, K.",RB,25,24,95,80,0,20,HON,8,0.5
696,1,1,80,1,60,4,85,50,1,1,9,23.7,41,0,213,2,"Campbell, J.",84,87,10,78,9,6.0,19,0,54,"Campbell (R), J.",WR,10,25,100,50,0,20,BAL,2,0.5
697,1,15,87,15,80,4,53,50,1,1,11,20.5,43,0,225,2,"Fukushu, M.",80,87,20,78,3,14.7,19,0,44,"Fukushu, M.",RB,20,25,100,40,0,20,BAL,2,0.5
698,2,15,95,15,95,4,75,73,1,1,11,38.9,99,0,428,3,"Hanyadi, M.",54,90,20,84,13,15.4,88,0,200,"Hanyadi, M.",FB,20,25,100,70,0,21,YKW,1,0.25
699,2,1,75,1,80,4,90,70,1,1,7,31.9,41,0,223,3,"Sakura, K.",90,90,10,84,0,0.0,0,0,0,"Sakura (C), K.",WR,10,25,100,65,0,20,YKW,1,0.25
700,3,1,100,1,92,4,70,80,1,1,7,22.9,36,0,160,1,"Purchase, L.",100,67,1,83,0,0.0,0,0,0,"Purchase, L.",CB,1,25,100,65,0,70,COL,3,0.75
701,3,15,95,15,100,4,75,75,1,1,6,34.5,60,0,207,1,"Williams, D.",98,67,40,83,9,11.2,20,0,101,"Williams, D.",RB,40,25,100,70,0,30,COL,3,0.75
702,4,1,99,1,100,4,70,80,1,1,11,24.1,46,0,265,3,"Scarlett, D.",100,107,1,90,7,7.7,22,0,54,"Scarlett, D.",CB,1,25,100,65,0,70,AZ,1,0.25
703,4,1,80,1,85,4,90,80,1,1,9,22.7,39,0,204,3,"Donut, S.",93,107,10,90,0,0.0,0,0,0,"Donut, S.",WR,10,25,100,65,0,20,AZ,1,0.25
704,5,1,99,1,90,4,70,80,1,1,9,22.4,48,0,202,0,"Beerus, L.",100,77,1,125,10,11.6,19,0,116,"Beerus, L.",CB,1,25,100,65,0,70,OCO,4,1.0
705,5,1,95,1,100,4,80,85,1,1,10,37.9,96,1,379,0,"Abernathy, K.",100,77,1,125,0,0.0,0,0,0,"Abernathy, K.",CB,1,25,95,70,0,80,OCO,4,1.0
706,6,1,80,1,80,4,85,85,1,1,15,22.3,40,0,335,2,"PickSix, H.",96,106,1,99,0,0.0,0,0,0,"PickSix, H.",CB,1,25,95,65,0,70,SJS,2,0.5
707,6,1,95,1,80,4,90,80,1,1,8,28.8,44,0,230,2,"Thomas-Fox, D.",95,106,10,99,4,10.8,20,0,43,"Thomas-Fox, D.",WR,10,25,95,70,0,20,SJS,2,0.5
708,7,1,89,1,89,4,90,76,1,1,14,27.5,41,0,385,2,"Vuxta, R.",94,110,10,115,0,0.0,0,0,0,"Vuxta, R.",WR,10,25,95,70,0,20,PHI,2,0.5
709,7,1,90,1,82,4,90,76,1,1,11,24.9,44,0,274,2,"Panda, F.",95,110,10,115,5,8.2,13,0,41,"Panda, F.",WR,10,25,100,65,0,20,PHI,2,0.5
710,8,25,95,25,100,4,75,80,25,25,11,28.2,46,0,310,2,"Blaylock, M.",98,118,25,104,0,0.0,0,0,0,"Blaylock, M.",FS,25,25,100,70,0,75,NO,2,0.5
711,8,1,100,1,100,4,70,80,1,1,10,35.6,92,1,356,2,"Rector, D.",100,118,1,104,6,11.5,19,0,69,"Rector, D.",CB,1,25,100,65,0,70,NO,2,0.5
712,9,1,90,1,100,4,90,80,1,1,8,19.1,40,0,153,1,"O'Leary, S.",98,72,35,82,0,0.0,0,0,0,"O'Leary (C), S.",WR,35,25,100,65,0,20,CHI,3,0.75
713,9,1,90,1,93,4,70,80,1,1,10,28.4,45,0,284,1,"Firestorm-Fjord, O.",97,72,1,82,3,12.7,15,0,38,"Firestorm-Fjord, O.",CB,1,25,100,65,0,70,CHI,3,0.75
714,10,1,95,1,81,4,90,80,1,1,14,31.6,44,0,442,2,"Jeeta, E.",95,101,10,92,0,0.0,0,0,0,"Jeeta, E.",WR,10,25,95,70,0,20,AUS,2,0.5
715,10,1,90,1,90,4,82,85,1,1,8,23.5,37,0,188,2,"Lavelle Jr., D.",96,101,1,92,11,12.9,21,0,142,"Lavelle Jr., D.",CB,1,25,90,65,0,70,AUS,2,0.5
716,10,1,55,1,100,4,30,50,1,1,1,-3.0,0,0,-3,2,"Porter, G.",81,101,1,92,0,0.0,0,0,0,"Porter, G.",LB,1,25,85,85,0,74,AUS,2,0.5
717,11,15,95,15,99,4,75,75,1,1,10,27.4,47,0,274,2,"Chan, R.",98,74,40,69,6,22.7,71,1,136,"Chan, R.",RB,40,25,100,70,0,20,SAR,2,0.5
718,11,1,95,1,82,4,75,80,1,1,5,24.4,35,0,122,2,"Clemente, C.",100,74,1,69,0,0.0,0,0,0,"Clemente, C.",CB,1,25,100,70,0,75,SAR,2,0.5
719,12,1,70,1,75,4,30,67,1,1,1,-1.0,0,0,-1,2,"Rucker, R.",82,113,1,136,0,0.0,0,0,0,"Rucker (R), R.",LB,1,25,85,85,0,70,HON,2,0.5
720,12,15,90,15,93,4,80,43,1,1,5,24.4,43,0,122,2,"Kane-Maika'i, K.",57,113,25,136,11,8.3,19,0,91,"Kane-Maika'i, K.",FB,25,25,95,80,0,20,HON,2,0.5
721,12,1,92,1,87,4,75,80,1,1,13,36.5,106,1,474,2,"Dawkins, S.",96,113,1,136,0,0.0,0,0,0,"Dawkins (C), S.",FS,1,25,100,70,0,70,HON,2,0.5
722,12,1,65,1,71,4,60,60,1,1,1,-2.0,0,0,-2,2,"Lavigne, D.",79,113,1,136,0,0.0,0,0,0,"Lavigne (R), D.",FS,1,25,93,75,0,60,HON,2,0.5
723,13,1,88,1,89,4,70,80,1,1,5,24.8,46,0,124,2,"Quinn, A.",96,95,1,86,7,9.4,19,0,66,"Quinn, A.",CB,1,25,100,65,0,70,BER,2,0.5
724,13,15,87,15,82,4,67,60,1,1,13,24.8,38,0,323,2,"Petrongolo, J.",90,95,20,86,0,0.0,0,0,0,"Petrongolo, J.",RB,20,25,100,70,0,20,BER,2,0.5
725,14,1,75,1,80,4,85,79,1,1,13,21.0,39,0,273,4,"Kingston, J.",90,113,10,87,0,0.0,0,0,0,"Kingston, J.",WR,10,25,100,65,0,20,NY,0,0.0
726,14,15,90,15,82,4,90,74,1,1,11,39.3,107,1,432,4,"Owens, A.",93,113,25,87,10,6.7,55,0,67,"Owens, A.",RB,20,25,89,69,0,20,NY,0,0.0
